aborted,assigned_at,buffer_size,buffertime_avg,buffertime_med,created,delivered,delivery_prob,dropped,exp_weight,finished_at,hopcount_avg,hopcount_med,id,latency_avg,latency_med,mobility,msg_interval,overhead_ratio,relayed,removed,response_prob,router,rtt_avg,rtt_med,scenario,seed,sim_time,started,started_at,task_id,ttl,worker,router_fmt,buffer
20910,2018-04-18T11:58:19.057452,50M,3097.2597,175,6442,3867,0.6003,49098,4,2018-04-18T11:58:19.057467,4.729,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[35,60]_w[4]",4731.2009,2400,infocom06,"35,60",73.2185,287003,239041,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[35,60]_w[4]",'mgE',302400,307916,2018-04-18T11:58:19.057465,76,300,asterion,BFGMPRouterw=4,50
20906,2018-04-18T11:58:19.057453,50M,3250.6986,195,6437,3873,0.6017,51701,4,2018-04-18T11:58:19.057468,4.7036,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['meE']_[50M]_[35,60]_w[4]",4985.4387,2932,infocom06,"35,60",73.0289,286714,236139,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['meE']_[50M]_[35,60]_w[4]",'meE',302400,307623,2018-04-18T11:58:19.057466,76,300,asterion,BFGMPRouterw=4,50
20535,2018-04-18T11:58:19.057454,50M,3125.6538,183,6413,3884,0.6056,48173,4,2018-04-18T11:58:19.057469,4.757,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[35,60]_w[4]",4943.3054,2710,infocom06,"35,60",71.2727,280707,233556,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[35,60]_w[4]",'sgM',302400,301244,2018-04-18T11:58:19.057467,76,300,asterion,BFGMPRouterw=4,50
20928,2018-04-18T11:58:19.057455,50M,3294.3912,194,6430,3821,0.5942,52913,4,2018-04-18T11:58:19.057470,4.7299,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sge']_[50M]_[35,60]_w[4]",4716.1015,2580,infocom06,"35,60",73.0746,283039,231193,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sge']_[50M]_[35,60]_w[4]",'sge',302400,303969,2018-04-18T11:58:19.057468,76,300,asterion,BFGMPRouterw=4,50
20981,2018-04-18T11:58:19.057456,50M,3266.0964,195,6445,3872,0.6008,49192,4,2018-04-18T11:58:19.057471,4.8533,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgE']_[50M]_[35,60]_w[4]",4978.7242,2758,infocom06,"35,60",73.4788,288382,240308,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgE']_[50M]_[35,60]_w[4]",'sgE',302400,309366,2018-04-18T11:58:19.057469,76,300,asterion,BFGMPRouterw=4,50
20919,2018-04-18T11:58:19.057457,50M,3131.8259,176,6420,3858,0.6009,47916,4,2018-04-18T11:58:19.057472,4.7706,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sMe']_[50M]_[35,60]_w[4]",4750.4736,2616,infocom06,"35,60",72.2929,282764,235880,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sMe']_[50M]_[35,60]_w[4]",'sMe',302400,303685,2018-04-18T11:58:19.057470,76,300,asterion,BFGMPRouterw=4,50
20903,2018-04-18T11:58:19.057458,50M,3105.2905,176,6444,3857,0.5985,48689,4,2018-04-18T11:58:19.057473,4.7651,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[35,60]_w[4]",4615.5559,2442,infocom06,"35,60",71.3438,279030,231456,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[35,60]_w[4]",'sME',302400,299937,2018-04-18T11:58:19.057471,76,300,asterion,BFGMPRouterw=4,50
20526,2018-04-18T11:58:19.057459,50M,3080.52,177,6428,3888,0.6049,47907,4,2018-04-18T11:58:19.057474,4.7659,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[35,60]_w[4]",4660.8693,2512,infocom06,"35,60",71.6821,282588,235807,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[35,60]_w[4]",'seE',302400,303115,2018-04-18T11:58:19.057472,76,300,asterion,BFGMPRouterw=4,50
20897,2018-04-18T11:58:19.057460,50M,3268.5483,197,6412,3731,0.5819,53419,4,2018-04-18T11:58:19.057475,4.7982,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gMe']_[50M]_[35,60]_w[4]",4694.2632,2469,infocom06,"35,60",74.9941,283534,231334,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gMe']_[50M]_[35,60]_w[4]",'gMe',302400,304434,2018-04-18T11:58:19.057473,76,300,asterion,BFGMPRouterw=4,50
20692,2018-04-18T11:58:19.057461,50M,3109.3979,167,6417,3806,0.5931,48035,4,2018-04-18T11:58:19.057476,4.7543,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gME']_[50M]_[35,60]_w[4]",4691.887,2477,infocom06,"35,60",72.0334,277965,231177,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gME']_[50M]_[35,60]_w[4]",'gME',302400,298660,2018-04-18T11:58:19.057474,76,300,asterion,BFGMPRouterw=4,50
20635,2018-04-18T11:58:19.057462,50M,3190.8349,196,6442,3873,0.6012,49475,4,2018-04-18T11:58:19.057477,4.8193,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['geE']_[50M]_[35,60]_w[4]",4872.4653,2696,infocom06,"35,60",72.3754,284183,235870,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['geE']_[50M]_[35,60]_w[4]",'geE',302400,304822,2018-04-18T11:58:19.057475,76,300,asterion,BFGMPRouterw=4,50
20605,2018-04-18T11:58:19.057463,50M,3147.8615,177,6424,3880,0.604,48719,4,2018-04-18T11:58:19.057478,4.7064,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['MeE']_[50M]_[35,60]_w[4]",4696.6247,2422,infocom06,"35,60",71.3686,280790,233202,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['MeE']_[50M]_[35,60]_w[4]",'MeE',302400,301397,2018-04-18T11:58:19.057476,76,300,asterion,BFGMPRouterw=4,50
20775,2018-04-18T11:58:19.057464,50M,3174.4254,178,6439,3859,0.5993,50434,4,2018-04-18T11:58:19.057479,4.703,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msgM']_[50M]_[35,60]_w[4]",4708.164,2593,infocom06,"35,60",71.8963,281307,232029,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msgM']_[50M]_[35,60]_w[4]",'msgM',302400,302085,2018-04-18T11:58:19.057477,76,300,asterion,BFGMPRouterw=4,50
20774,2018-04-18T11:58:19.057465,50M,3202.4645,185,6448,3846,0.5965,49411,4,2018-04-18T11:58:19.057480,4.7288,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msge']_[50M]_[35,60]_w[4]",4737.053,2455,infocom06,"35,60",72.0273,280863,232621,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msge']_[50M]_[35,60]_w[4]",'msge',302400,301640,2018-04-18T11:58:19.057478,76,300,asterion,BFGMPRouterw=4,50
20622,2018-04-18T11:58:19.057466,50M,3117.5084,171,6445,3936,0.6107,47715,4,2018-04-18T11:58:19.057481,4.6959,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[35,60]_w[4]",4778.4271,2425,infocom06,"35,60",70.9322,283125,236537,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[35,60]_w[4]",'msgE',302400,303751,2018-04-18T11:58:19.057479,76,300,asterion,BFGMPRouterw=4,50
20882,2018-04-18T11:58:19.057467,50M,3147.1012,182,6426,3859,0.6005,48087,4,2018-04-18T11:58:19.057482,4.7841,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msMe']_[50M]_[35,60]_w[4]",4734.4263,2526,infocom06,"35,60",72.4449,283424,236466,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msMe']_[50M]_[35,60]_w[4]",'msMe',302400,304309,2018-04-18T11:58:19.057480,76,300,asterion,BFGMPRouterw=4,50
20992,2018-04-18T11:58:19.057468,50M,3093.1514,168,6427,3858,0.6003,48178,4,2018-04-18T11:58:19.057483,4.8434,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[35,60]_w[4]",4707.1039,2446,infocom06,"35,60",72.8608,284955,237955,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[35,60]_w[4]",'msME',302400,305951,2018-04-18T11:58:19.057481,76,300,asterion,BFGMPRouterw=4,50
20654,2018-04-18T11:58:19.057469,50M,3204.765,184,6444,3833,0.5948,49828,4,2018-04-18T11:58:19.057484,4.7561,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mseE']_[50M]_[35,60]_w[4]",4863.3689,2742,infocom06,"35,60",73.432,285298,236562,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mseE']_[50M]_[35,60]_w[4]",'mseE',302400,305954,2018-04-18T11:58:19.057482,76,300,asterion,BFGMPRouterw=4,50
20998,2018-04-18T11:58:19.057470,50M,3157.4221,193,6427,3900,0.6068,47875,4,2018-04-18T11:58:19.057485,4.7695,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgMe']_[50M]_[35,60]_w[4]",4975.8567,2824,infocom06,"35,60",72.2656,285736,238918,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgMe']_[50M]_[35,60]_w[4]",'mgMe',302400,306736,2018-04-18T11:58:19.057483,76,300,asterion,BFGMPRouterw=4,50
20714,2018-04-18T11:58:19.057471,50M,3062.2342,158,6439,3905,0.6065,47322,4,2018-04-18T11:58:19.057486,4.7718,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgME']_[50M]_[35,60]_w[4]",4814.4912,2480,infocom06,"35,60",73.074,289259,243027,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgME']_[50M]_[35,60]_w[4]",'mgME',302400,309976,2018-04-18T11:58:19.057484,76,300,asterion,BFGMPRouterw=4,50
20771,2018-04-18T11:58:19.057472,50M,3122.7948,171,6426,3873,0.6027,49355,4,2018-04-18T11:58:19.057487,4.6907,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgeE']_[50M]_[35,60]_w[4]",4675.7057,2383,infocom06,"35,60",72.5683,284930,236684,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgeE']_[50M]_[35,60]_w[4]",'mgeE',302400,305704,2018-04-18T11:58:19.057485,76,300,asterion,BFGMPRouterw=4,50
20666,2018-04-18T11:58:19.057473,50M,3100.7581,170,6422,3914,0.6095,47738,4,2018-04-18T11:58:19.057488,4.8028,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mMeE']_[50M]_[35,60]_w[4]",4650.4732,2291,infocom06,"35,60",71.9949,285702,239063,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mMeE']_[50M]_[35,60]_w[4]",'mMeE',302400,306372,2018-04-18T11:58:19.057486,76,300,asterion,BFGMPRouterw=4,50
20631,2018-04-18T11:58:19.057474,50M,3248.036,182,6418,3837,0.5978,49998,4,2018-04-18T11:58:19.057489,4.7535,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgMe']_[50M]_[35,60]_w[4]",4847.6132,2522,infocom06,"35,60",72.3956,281619,232782,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgMe']_[50M]_[35,60]_w[4]",'sgMe',302400,302253,2018-04-18T11:58:19.057487,76,300,asterion,BFGMPRouterw=4,50
21061,2018-04-18T11:58:19.057475,50M,3267.472,192,6440,3905,0.6064,50401,4,2018-04-18T11:58:19.057490,4.7583,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[35,60]_w[4]",4909.5411,2647,infocom06,"35,60",71.7472,284078,234865,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[35,60]_w[4]",'sgME',302400,305141,2018-04-18T11:58:19.057488,76,300,asterion,BFGMPRouterw=4,50
20517,2018-04-18T11:58:19.057476,50M,3214.6149,187,6415,3830,0.597,50960,4,2018-04-18T11:58:19.057491,4.7859,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgeE']_[50M]_[35,60]_w[4]",4748.529,2543,infocom06,"35,60",73.9841,287189,237308,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgeE']_[50M]_[35,60]_w[4]",'sgeE',302400,307709,2018-04-18T11:58:19.057489,76,300,asterion,BFGMPRouterw=4,50
21033,2018-04-18T11:58:19.057477,50M,3149.0793,179,6440,3881,0.6026,48738,4,2018-04-18T11:58:19.057492,4.7485,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sMeE']_[50M]_[35,60]_w[4]",4722.7977,2303,infocom06,"35,60",72.7856,286362,238752,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sMeE']_[50M]_[35,60]_w[4]",'sMeE',302400,307398,2018-04-18T11:58:19.057490,76,300,asterion,BFGMPRouterw=4,50
20750,2018-04-18T11:58:19.057478,50M,3083.5649,177,6417,3911,0.6095,47747,4,2018-04-18T11:58:19.057493,4.8156,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[35,60]_w[4]",4847.7233,2562,infocom06,"35,60",72.9992,289411,242781,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[35,60]_w[4]",'gMeE',302400,310164,2018-04-18T11:58:19.057491,76,300,asterion,BFGMPRouterw=4,50
23794,2018-04-18T11:58:19.057479,50M,3148.8044,459,20886,11186,0.5356,398094,4,2018-04-18T11:58:19.057494,3.8615,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['m']_[50M]_[5,25]_w[4]",5015.4542,2742,infocom06,"5,25",66.5629,755759,363998,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['m']_[50M]_[5,25]_w[4]",'m',302400,779556,2018-04-18T11:58:19.057492,71,300,asterion,BFGMPRouterw=4,50
23657,2018-04-18T11:58:19.057480,50M,3076.6934,450,20784,11096,0.5339,408878,4,2018-04-18T11:58:19.057495,3.8433,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['M']_[50M]_[5,25]_w[4]",5050.5933,2900,infocom06,"5,25",67.85,763960,361452,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['M']_[50M]_[5,25]_w[4]",'M',302400,787620,2018-04-18T11:58:19.057493,71,300,asterion,BFGMPRouterw=4,50
24015,2018-04-18T11:58:19.057481,50M,3099.4629,454,20919,11263,0.5384,387181,4,2018-04-18T11:58:19.057496,3.8964,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ms']_[50M]_[5,25]_w[4]",5024.5439,2769,infocom06,"5,25",65.8453,752879,372094,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ms']_[50M]_[5,25]_w[4]",'ms',302400,776899,2018-04-18T11:58:19.057494,71,300,asterion,BFGMPRouterw=4,50
23817,2018-04-18T11:58:19.057482,50M,3171.1755,467,20851,11170,0.5357,360907,4,2018-04-18T11:58:19.057497,3.8995,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mg']_[50M]_[5,25]_w[4]",5000.4662,2731,infocom06,"5,25",64.9506,736668,381930,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mg']_[50M]_[5,25]_w[4]",'mg',302400,760488,2018-04-18T11:58:19.057495,71,300,asterion,BFGMPRouterw=4,50
23631,2018-04-18T11:58:19.057483,50M,3001.2494,442,20850,11161,0.5353,421422,4,2018-04-18T11:58:19.057498,3.7955,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mM']_[50M]_[5,25]_w[4]",5079.7865,2888,infocom06,"5,25",68.0315,770461,355344,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mM']_[50M]_[5,25]_w[4]",'mM',302400,794095,2018-04-18T11:58:19.057496,71,300,asterion,BFGMPRouterw=4,50
23773,2018-04-18T11:58:19.057484,50M,3115.5967,455,21004,11214,0.5339,415683,4,2018-04-18T11:58:19.057499,3.7989,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['me']_[50M]_[5,25]_w[4]",5136.0244,2856,infocom06,"5,25",67.5287,768481,359229,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['me']_[50M]_[5,25]_w[4]",'me',302400,792257,2018-04-18T11:58:19.057497,71,300,asterion,BFGMPRouterw=4,50
23917,2018-04-18T11:58:19.057485,50M,3103.6053,458,20898,11319,0.5416,403696,4,2018-04-18T11:58:19.057500,3.8083,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mE']_[50M]_[5,25]_w[4]",5140.021,2927,infocom06,"5,25",66.335,762165,364651,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mE']_[50M]_[5,25]_w[4]",'mE',302400,786085,2018-04-18T11:58:19.057498,71,300,asterion,BFGMPRouterw=4,50
23663,2018-04-18T11:58:19.057486,50M,3091.3018,457,20742,11235,0.5417,392283,4,2018-04-18T11:58:19.057501,3.8554,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sg']_[50M]_[5,25]_w[4]",5050.5104,2757,infocom06,"5,25",66.402,757262,371148,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sg']_[50M]_[5,25]_w[4]",'sg',302400,780928,2018-04-18T11:58:19.057499,71,300,asterion,BFGMPRouterw=4,50
23915,2018-04-18T11:58:19.057487,50M,3092.8971,454,20852,11337,0.5437,387979,4,2018-04-18T11:58:19.057502,3.8098,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sM']_[50M]_[5,25]_w[4]",5093.241,2760,infocom06,"5,25",65.1896,750391,368462,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sM']_[50M]_[5,25]_w[4]",'sM',302400,774309,2018-04-18T11:58:19.057500,71,300,asterion,BFGMPRouterw=4,50
23842,2018-04-18T11:58:19.057488,50M,3151.7036,460,20843,11233,0.5389,376514,4,2018-04-18T11:58:19.057503,3.8358,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['se']_[50M]_[5,25]_w[4]",5089.1509,2843,infocom06,"5,25",65.5401,747445,377112,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['se']_[50M]_[5,25]_w[4]",'se',302400,771291,2018-04-18T11:58:19.057501,71,300,asterion,BFGMPRouterw=4,50
23893,2018-04-18T11:58:19.057489,50M,3072.4048,444,20939,11132,0.5316,416728,4,2018-04-18T11:58:19.057504,3.8149,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sE']_[50M]_[5,25]_w[4]",5137.4031,2926,infocom06,"5,25",68.0388,768540,358297,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sE']_[50M]_[5,25]_w[4]",'sE',302400,792436,2018-04-18T11:58:19.057502,71,300,asterion,BFGMPRouterw=4,50
24098,2018-04-18T11:58:19.057490,50M,3152.5912,462,20842,11157,0.5353,393753,4,2018-04-18T11:58:19.057505,3.8689,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gM']_[50M]_[5,25]_w[4]",5065.0687,2752,infocom06,"5,25",66.6724,755021,367564,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gM']_[50M]_[5,25]_w[4]",'gM',302400,779122,2018-04-18T11:58:19.057503,71,300,asterion,BFGMPRouterw=4,50
24326,2018-04-18T11:58:19.057491,50M,3187.5845,447,20849,11228,0.5385,357713,4,2018-04-18T11:58:19.057506,3.8842,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ge']_[50M]_[5,25]_w[4]",5042.8237,2896,infocom06,"5,25",64.568,736198,384684,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ge']_[50M]_[5,25]_w[4]",'ge',302400,760527,2018-04-18T11:58:19.057504,71,300,asterion,BFGMPRouterw=4,50
23961,2018-04-18T11:58:19.057492,50M,3101.2263,445,20905,11133,0.5326,422729,4,2018-04-18T11:58:19.057507,3.7972,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gE']_[50M]_[5,25]_w[4]",5121.9566,2908,infocom06,"5,25",68.2345,770788,354538,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gE']_[50M]_[5,25]_w[4]",'gE',302400,794752,2018-04-18T11:58:19.057505,71,300,asterion,BFGMPRouterw=4,50
23738,2018-04-18T11:58:19.057493,50M,3106.2442,455,20837,11130,0.5341,411936,4,2018-04-18T11:58:19.057508,3.817,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['Me']_[50M]_[5,25]_w[4]",5085.7537,2799,infocom06,"5,25",67.4886,762278,356786,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['Me']_[50M]_[5,25]_w[4]",'Me',302400,786019,2018-04-18T11:58:19.057506,71,300,asterion,BFGMPRouterw=4,50
23967,2018-04-18T11:58:19.057494,50M,3134.9732,456,20901,11092,0.5307,389552,4,2018-04-18T11:58:19.057509,3.8497,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ME']_[50M]_[5,25]_w[4]",5004.5924,2743,infocom06,"5,25",67.2179,756673,373445,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ME']_[50M]_[5,25]_w[4]",'ME',302400,780643,2018-04-18T11:58:19.057507,71,300,asterion,BFGMPRouterw=4,50
23731,2018-04-18T11:58:19.057495,50M,3047.1473,428,20873,11191,0.5361,413832,4,2018-04-18T11:58:19.057510,3.7974,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['eE']_[50M]_[5,25]_w[4]",5075.1397,2856,infocom06,"5,25",66.8475,759281,351774,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['eE']_[50M]_[5,25]_w[4]",'eE',302400,783015,2018-04-18T11:58:19.057508,71,300,asterion,BFGMPRouterw=4,50
23922,2018-04-18T11:58:19.057496,50M,3112.783,457,20884,11217,0.5371,391541,4,2018-04-18T11:58:19.057511,3.8499,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msg']_[50M]_[5,25]_w[4]",5048.3294,2833,infocom06,"5,25",66.3587,755562,370344,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msg']_[50M]_[5,25]_w[4]",'msg',302400,779487,2018-04-18T11:58:19.057509,71,300,asterion,BFGMPRouterw=4,50
24102,2018-04-18T11:58:19.057497,50M,3145.6625,448,20872,11234,0.5382,371129,4,2018-04-18T11:58:19.057512,3.8111,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msM']_[50M]_[5,25]_w[4]",5041.1998,2774,infocom06,"5,25",64.7978,739172,374185,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msM']_[50M]_[5,25]_w[4]",'msM',302400,763277,2018-04-18T11:58:19.057510,71,300,asterion,BFGMPRouterw=4,50
23887,2018-04-18T11:58:19.057498,50M,3145.1928,449,20889,11274,0.5397,384726,4,2018-04-18T11:58:19.057513,3.8737,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mse']_[50M]_[5,25]_w[4]",5058.1029,2722,infocom06,"5,25",65.5634,750436,371970,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mse']_[50M]_[5,25]_w[4]",'mse',302400,774327,2018-04-18T11:58:19.057511,71,300,asterion,BFGMPRouterw=4,50
23751,2018-04-18T11:58:19.057499,50M,3097.3933,454,20888,11098,0.5313,427250,4,2018-04-18T11:58:19.057514,3.7832,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msE']_[50M]_[5,25]_w[4]",5144.8939,3003,infocom06,"5,25",68.5569,771943,350997,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msE']_[50M]_[5,25]_w[4]",'msE',302400,795696,2018-04-18T11:58:19.057512,71,300,asterion,BFGMPRouterw=4,50
23762,2018-04-18T11:58:19.057500,50M,3113.1563,452,20861,11241,0.5389,421159,4,2018-04-18T11:58:19.057515,3.7619,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgM']_[50M]_[5,25]_w[4]",5209.637,3098,infocom06,"5,25",67.4932,769932,355047,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgM']_[50M]_[5,25]_w[4]",'mgM',302400,793697,2018-04-18T11:58:19.057513,71,300,asterion,BFGMPRouterw=4,50
24062,2018-04-18T11:58:19.057501,50M,3076.3306,442,20863,11233,0.5384,391520,4,2018-04-18T11:58:19.057516,3.8621,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mge']_[50M]_[5,25]_w[4]",5008.7715,2875,infocom06,"5,25",66.8575,762243,377067,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mge']_[50M]_[5,25]_w[4]",'mge',302400,786308,2018-04-18T11:58:19.057514,71,300,asterion,BFGMPRouterw=4,50
23953,2018-04-18T11:58:19.057502,50M,3108.9671,463,20884,11187,0.5357,404172,4,2018-04-18T11:58:19.057517,3.8517,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[5,25]_w[4]",5137.7601,3034,infocom06,"5,25",67.4359,765592,367815,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[5,25]_w[4]",'mgE',302400,789548,2018-04-18T11:58:19.057515,71,300,asterion,BFGMPRouterw=4,50
23728,2018-04-18T11:58:19.057503,50M,3095.2012,456,20808,11123,0.5346,411423,4,2018-04-18T11:58:19.057518,3.8053,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['meE']_[50M]_[5,25]_w[4]",5048.1199,2770,infocom06,"5,25",67.2864,759550,354487,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['meE']_[50M]_[5,25]_w[4]",'meE',302400,783282,2018-04-18T11:58:19.057516,71,300,asterion,BFGMPRouterw=4,50
