id,scenario,mobility,router,nodes,ttl,seed,buffer_size,message_interval,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,speed_avg
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[78802]_[200M]_[60, 120]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[78802]_[200M]_[60, 120]",MANET,EpidemicOracle,200,300,78802,200,"60, 120",21600,240,54817,54817,0,0,18912,205,0.8542,0,266.4,2786.8537,2591,4.8,5,1101.2991,880,6309.37038004444,6159.41548562068,2.76991368614956
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[16966]_[200M]_[60, 120]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[16966]_[200M]_[60, 120]",MANET,EpidemicOracle,200,300,16966,200,"60, 120",21600,240,56799,56799,0,0,20961,207,0.8625,0,273.3913,2841.4976,2840,4.9227,5,1025.4143,850,6335.34138730201,6266.12851447817,2.69610950732662
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[82509]_[150M]_[5,25]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[82509]_[150M]_[5,25]",MANET,EpidemicOracle,200,300,82509,150,"5,25",21600,1454,713804,713804,0,506620,104159,1211,0.8329,0,588.4335,2935.2667,2834,5.5095,5,2002.2295,1380,6387.60156614821,6375.61611314784,2.68062267896319
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[35402]_[200M]_[60, 120]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[35402]_[200M]_[60, 120]",MANET,EpidemicOracle,100,300,35402,200,"60, 120",21600,242,22384,22384,0,0,7993,184,0.7603,0,120.6522,4359.7609,4289,3.8152,4,1822.1977,1475,6375.84019495105,6179.88489605651,Infinity
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[16966]_[50M]_[25,35]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[16966]_[50M]_[25,35]",MANET,EpidemicOracle,600,300,16966,50,"25,35",21600,728,3415131,3415131,0,3181835,130868,629,0.864,0,5428.461,1844.9889,1707,9.6852,8,505.5278,325,6409.1615678765,6377.77031494794,4.28220990046216
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[8439]_[150M]_[60, 120]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[8439]_[150M]_[60, 120]",MANET,EpidemicOracle,100,300,8439,150,"60, 120",21600,242,23309,23309,0,0,8940,189,0.781,0,122.328,4840.5608,4685,4.3175,4,1956.1539,1620,6112.22205860141,6060.48576391869,1.72903548346567
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[91016]_[150M]_[60, 120]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[91016]_[150M]_[60, 120]",MANET,EpidemicOracle,200,300,91016,150,"60, 120",21600,240,55333,55333,0,0,19570,201,0.8375,0,274.2886,2933.2289,2810,4.7811,5,1015.3212,860,6681.47701453218,6732.53401684089,2.82815341592809
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[79009]_[200M]_[25,35]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[79009]_[200M]_[25,35]",MANET,EpidemicOracle,400,300,79009,200,"25,35",21600,729,376219,376219,0,0,131700,658,0.9026,0,570.7614,1797.4271,1725,5.3754,5,677.0529,545,6279.56753389747,6241.80874748296,4.02032257244271
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[4762]_[75M]_[60, 120]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[4762]_[75M]_[60, 120]",MANET,EpidemicOracle,100,300,4762,75,"60, 120",21600,242,23108,23108,0,0,9164,194,0.8017,0,118.1134,4936.9845,4738,4.4691,4,1774.5077,1425,6343.65355552796,6364.74106326833,1.69296879468281
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[94176]_[200M]_[60, 120]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[94176]_[200M]_[60, 120]",MANET,EpidemicOracle,200,300,94176,200,"60, 120",21600,240,57780,57780,0,0,21198,208,0.8667,0,276.7885,2955.6683,2761,5.0481,5,1027.3013,845,6585.86973544742,6562.44746453134,2.55020285236684
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[38517]_[200M]_[5,25]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[38517]_[200M]_[5,25]",MANET,EpidemicOracle,400,300,38517,200,"5,25",21600,1444,2430330,2430330,0,1918366,235000,1303,0.9024,0,1864.1804,1814.0514,1739,5.8864,6,1621.1682,880,6207.44449385443,6201.39593666153,Infinity
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[16966]_[75M]_[25,35]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[16966]_[75M]_[25,35]",MANET,EpidemicOracle,200,300,16966,75,"25,35",21600,730,357622,357622,0,253589,51348,605,0.8288,0,590.1107,2990.4446,2843,5.3967,5,1937.4939,1425,6231.21706434535,6242.42084881605,Infinity
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[90521]_[100M]_[5,25]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[90521]_[100M]_[5,25]",MANET,EpidemicOracle,600,300,90521,100,"5,25",21600,1472,6831745,6831745,0,6342250,276774,1273,0.8648,0,5365.6496,1822.6214,1685,9.8044,8,515.756,335,6317.05657263762,6238.29837285581,4.20046079704205
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[70]_[50M]_[5,25]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[70]_[50M]_[5,25]",MANET,EpidemicOracle,400,300,70,50,"5,25",21600,1444,1944476,1944476,0,1752343,126960,1028,0.7119,0,1890.5136,2718.5652,2353,9.7286,8,620.5024,455,6382.98913488202,6389.61752116497,3.19753519962838
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[38517]_[150M]_[5,25]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[38517]_[150M]_[5,25]",MANET,EpidemicOracle,100,300,38517,150,"5,25",21600,1471,178475,178475,0,78559,48656,1131,0.7689,0,156.8028,4464.3112,4362,4.3864,4,3241.0875,2585,6307.2432878306,6343.27512888266,Infinity
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[59004]_[200M]_[25,35]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[59004]_[200M]_[25,35]",MANET,EpidemicOracle,600,300,59004,200,"25,35",21600,728,590799,590799,0,0,207238,679,0.9327,0,869.1016,1443.1973,1392,5.7747,6,553.7382,450,6383.39190367338,6404.6552296697,5.14976930899034
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[68831]_[75M]_[5,25]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[68831]_[75M]_[5,25]",MANET,EpidemicOracle,200,300,68831,75,"5,25",21600,1454,603338,603338,0,473322,80093,1124,0.773,0,535.7776,3637.8879,3306,6.7171,6,1346.6507,1050,6233.52215907,6228.15431361332,2.34528339545172
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[82509]_[100M]_[60, 120]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[82509]_[100M]_[60, 120]",MANET,EpidemicOracle,100,300,82509,100,"60, 120",21600,242,22304,22304,0,0,8610,185,0.7645,0,119.5622,4656.2432,4472,4.1838,4,1909.6967,1570,6463.72726699442,6389.83577974721,1.93119923875932
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[8439]_[150M]_[5,25]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[8439]_[150M]_[5,25]",MANET,EpidemicOracle,600,300,8439,150,"5,25",21600,1472,7113278,7113278,0,6458267,335785,1344,0.913,0,5291.6176,1609.8311,1542,7.8676,7,694.6494,410,6329.20974305033,6310.06122902357,Infinity
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[8439]_[200M]_[60, 120]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[8439]_[200M]_[60, 120]",MANET,EpidemicOracle,400,300,8439,200,"60, 120",21600,241,124281,124281,0,0,42195,220,0.9129,0,563.9136,1805.6682,1688,5.5091,5,571.5046,470,6202.34247327294,6251.17689699735,3.90640753795919
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[35402]_[200M]_[25,35]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[35402]_[200M]_[25,35]",MANET,EpidemicOracle,100,300,35402,200,"25,35",21600,728,68284,68284,0,0,26036,552,0.7582,0,122.7029,4570.6866,4469,4.3188,4,1816.6087,1485,6368.81497178506,6363.33724432808,1.87491958453414
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[45907]_[200M]_[35,60]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[45907]_[200M]_[35,60]",MANET,EpidemicOracle,600,300,45907,200,"35,60",21600,459,363491,363491,0,0,122793,430,0.9368,0,844.3279,1390.3581,1320,5.8721,6,540.0806,435,6120.59091301863,6078.81164571289,5.02094118268001
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[91016]_[200M]_[35,60]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[91016]_[200M]_[35,60]",MANET,EpidemicOracle,600,300,91016,200,"35,60",21600,459,367789,367789,0,0,126405,433,0.9434,0,848.3972,1448.455,1378,5.6051,5,572.5042,455,6392.98249926633,6409.08410233905,5.14141135373779
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[64524]_[75M]_[25,35]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[64524]_[75M]_[25,35]",MANET,EpidemicOracle,400,300,64524,75,"25,35",21600,729,1456498,1456498,0,1243393,109773,660,0.9053,0,2205.8152,1943.0788,1870,6.7273,6,1084.8458,660,6236.5136327695,6183.29081075813,3.81071046081234
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[58405]_[50M]_[60, 120]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[58405]_[50M]_[60, 120]",MANET,EpidemicOracle,100,300,58405,50,"60, 120",21600,242,21490,21490,0,0,8701,183,0.7562,0,116.4317,5364.4262,5161,4.4645,4,2013.9882,1600,6233.16501499157,6192.18891559351,1.48920186857891
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[98682]_[75M]_[25,35]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[98682]_[75M]_[25,35]",MANET,EpidemicOracle,400,300,98682,75,"25,35",21600,729,1513983,1513983,0,1299661,110397,645,0.8848,0,2346.2605,2056.9984,1921,7.0357,6,1034.3881,620,6473.3660922829,6451.11819828948,3.74785094281955
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[16966]_[75M]_[60, 120]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[16966]_[75M]_[60, 120]",MANET,EpidemicOracle,200,300,16966,75,"60, 120",21600,240,56799,56799,0,0,20961,207,0.8625,0,273.3913,2841.4976,2840,4.9227,5,1025.4143,850,6335.34138730201,6266.12851447817,2.69610950732662
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[45907]_[100M]_[35,60]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[45907]_[100M]_[35,60]",MANET,EpidemicOracle,600,300,45907,100,"35,60",21600,459,373687,373687,0,43672,122793,430,0.9368,0,868.0395,1390.3581,1320,5.8721,6,4506.4057,650,6120.59091301863,6078.81164571289,5.02094118268001
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[44180]_[150M]_[5,25]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[44180]_[150M]_[5,25]",MANET,EpidemicOracle,400,300,44180,150,"5,25",21600,1444,2939337,2939337,0,2510211,219430,1282,0.8878,0,2291.7746,1998.3487,1862,6.7785,6,1072.3711,665,6356.28015109558,6299.71510769153,3.7815646562687
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[11778]_[75M]_[35,60]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[11778]_[75M]_[35,60]",MANET,EpidemicOracle,400,300,11778,75,"35,60",21600,460,589626,589626,0,406445,79360,419,0.9109,0,1406.222,1776.5489,1691,5.6181,6,2441.9701,1175,6419.99840639856,6334.46059210305,4.14446213054669
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[8439]_[150M]_[35,60]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[8439]_[150M]_[35,60]",MANET,EpidemicOracle,200,300,8439,150,"35,60",21600,458,107826,107826,0,0,39251,404,0.8821,0,265.896,2686.7723,2629,4.8688,5,997.7684,810,6200.89785374681,6231.17082226115,Infinity
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[22]_[150M]_[60, 120]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[22]_[150M]_[60, 120]",MANET,EpidemicOracle,100,300,22,150,"60, 120",21600,242,22115,22115,0,0,8691,182,0.7521,0,120.511,4502.2967,4162,4.4066,4,1842.7079,1530,6220.68082633043,6222.31781468551,1.85364496742205
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[5768]_[150M]_[25,35]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[5768]_[150M]_[25,35]",MANET,EpidemicOracle,200,300,5768,150,"25,35",21600,730,170340,170340,0,6380,59982,635,0.8699,0,267.252,2779.9827,2681,4.7559,5,2370.6441,935,6352.45326845708,6296.41911428811,2.76834488846023
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[82509]_[150M]_[60, 120]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[82509]_[150M]_[60, 120]",MANET,EpidemicOracle,600,300,82509,150,"60, 120",21600,239,190086,190086,0,0,65133,220,0.9205,0,863.0273,1433.1591,1387,5.8727,6,530.1992,430,6101.43473434525,5962.95093530547,4.89493095851751
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5481]_[200M]_[5,25]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5481]_[200M]_[5,25]",MANET,EpidemicOracle,400,300,5481,200,"5,25",21600,1444,2363707,2363707,0,1852912,233582,1299,0.8996,0,1818.6359,1828.1186,1751,5.8399,6,1662.6563,910,6419.43090318704,6379.23289645774,4.05405745808804
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5768]_[75M]_[35,60]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5768]_[75M]_[35,60]",MANET,EpidemicOracle,400,300,5768,75,"35,60",21600,460,600275,600275,0,416133,78944,416,0.9043,0,1441.9688,1737.2548,1656,5.7452,6,2417.2314,1155,6146.54015741633,6132.87591441849,4.04385158229674
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[52770]_[200M]_[5,25]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[52770]_[200M]_[5,25]",MANET,EpidemicOracle,600,300,52770,200,"5,25",21600,1472,5843028,5843028,0,5046682,374869,1348,0.9158,0,4333.5905,1574.7752,1491,6.6996,6,1047.2895,550,6516.39188319361,6448.47178079551,4.69728702790086
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[20098]_[50M]_[5,25]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[20098]_[50M]_[5,25]",MANET,EpidemicOracle,600,300,20098,50,"5,25",21600,1472,4760403,4760403,0,4453571,199253,1161,0.7887,0,4099.261,2259.2145,1970,12.6227,11,402.7209,290,6321.32596835239,6293.41945657497,3.79406116874402
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5481]_[150M]_[25,35]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5481]_[150M]_[25,35]",MANET,EpidemicOracle,400,300,5481,150,"25,35",21600,729,417684,417684,0,85683,122903,665,0.9122,0,627.0962,1710.1158,1605,5.3143,5,5543.2785,1130,6244.05251940929,6129.79629808731,4.15045261263733
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[11131]_[150M]_[5,25]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[11131]_[150M]_[5,25]",MANET,EpidemicOracle,200,300,11131,150,"5,25",21600,1454,732087,732087,0,520262,108213,1244,0.8556,0,587.4944,2874.5032,2762,5.5354,5,2001.8649,1330,6214.90291264243,6153.565210357,2.67997723041986
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[38517]_[50M]_[5,25]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[38517]_[50M]_[5,25]",MANET,EpidemicOracle,100,300,38517,50,"5,25",21600,1471,124478,124478,0,79465,28666,887,0.603,0,139.336,5301.133,5058,5.2345,5,1966.5948,1645,6307.2432878306,6280.04875730545,Infinity
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[78051]_[100M]_[25,35]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[78051]_[100M]_[25,35]",MANET,EpidemicOracle,200,300,78051,100,"25,35",21600,730,312445,312445,0,183840,58866,631,0.8644,0,494.1585,2749.4818,2708,5.0856,5,2947.2797,1795,6291.97486948466,6285.83856447481,2.78531957734346
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[78802]_[50M]_[35,60]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[78802]_[50M]_[35,60]",MANET,EpidemicOracle,600,300,78802,50,"35,60",21600,459,2150002,2150002,0,1938214,108037,421,0.9172,0,5105.8931,1610.4751,1483,7.9525,7,739.3424,425,6460.0424238839,6488.81248895803,4.65858046425582
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[73906]_[50M]_[35,60]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[73906]_[50M]_[35,60]",MANET,EpidemicOracle,200,300,73906,50,"35,60",21600,458,223003,223003,0,155018,33325,389,0.8493,0,572.2725,2790.0411,2707,5.3265,5,2133.2922,1380,6353.57570206056,6289.58531744404,2.74287918908744
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[59004]_[100M]_[60, 120]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[59004]_[100M]_[60, 120]",MANET,EpidemicOracle,200,300,59004,100,"60, 120",21600,240,57155,57155,0,0,20236,204,0.85,0,279.1716,2822.9167,2760,5.152,5,1064.5007,795,6247.92482090586,6411.21845799731,2.82384218494798
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[65221]_[75M]_[35,60]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[65221]_[75M]_[35,60]",MANET,EpidemicOracle,100,300,65221,75,"35,60",21600,459,47072,47072,0,4780,16340,363,0.7908,0,128.6749,4362.6749,4077,4.2534,4,3649.5853,1930,6132.00025517868,6261.0474295948,1.90859971455937
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[11131]_[75M]_[5,25]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[11131]_[75M]_[5,25]",MANET,EpidemicOracle,200,300,11131,75,"5,25",21600,1454,649623,649623,0,519675,78798,1115,0.7669,0,581.6215,3429.1202,3113,6.922,6,1264.0763,955,6214.90291264243,6097.0511638671,2.41803328062877
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[4762]_[50M]_[35,60]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[4762]_[50M]_[35,60]",MANET,EpidemicOracle,400,300,4762,50,"35,60",21600,460,957193,957193,0,812578,73958,411,0.8935,0,2327.9367,2010.0998,1942,6.5961,6,1081.1375,655,6224.47125843611,6231.08429510826,3.73595051098305
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[94176]_[150M]_[5,25]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[94176]_[150M]_[5,25]",MANET,EpidemicOracle,200,300,94176,150,"5,25",21600,1454,749906,749906,0,542007,106019,1227,0.8439,0,610.1703,2930.9927,2828,5.6324,5,1868.3308,1345,6370.81746379017,6429.02175964075,2.71417742984927
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[11131]_[50M]_[60, 120]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[11131]_[50M]_[60, 120]",MANET,EpidemicOracle,400,300,11131,50,"60, 120",21600,241,126873,126873,0,10117,45686,219,0.9087,0,578.3288,1817.1233,1730,5.4886,5,3332.1091,720,6658.30607631198,6687.33950440455,4.17400663346374
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[65139]_[75M]_[35,60]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[65139]_[75M]_[35,60]",MANET,EpidemicOracle,600,300,65139,75,"35,60",21600,459,1291466,1291466,0,1023369,112523,426,0.9281,0,3030.6103,1442.1784,1408,6.0329,6,1698.6766,830,6303.90959760129,6296.86033529324,4.9379201481175
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[65139]_[200M]_[35,60]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[65139]_[200M]_[35,60]",MANET,EpidemicOracle,600,300,65139,200,"35,60",21600,459,356647,356647,0,0,116931,428,0.9325,0,832.2874,1411.7921,1375,5.6215,5,539.9933,420,6303.90959760129,6289.53791216762,5.00869447751914
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[24113]_[200M]_[35,60]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[24113]_[200M]_[35,60]",MANET,EpidemicOracle,400,300,24113,200,"35,60",21600,460,233628,233628,0,0,79541,418,0.9087,0,557.9187,1800.9976,1700,5.2201,5,624.2472,505,6396.131782736,6376.62808687058,4.13510535562109
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[15405]_[100M]_[5,25]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[15405]_[100M]_[5,25]",MANET,EpidemicOracle,600,300,15405,100,"5,25",21600,1472,7012245,7012245,0,6521961,279278,1283,0.8716,0,5464.5066,1834.2931,1647,9.9634,8,501.7523,330,6327.17693036733,6244.77358245414,4.25212006993206
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[20098]_[100M]_[5,25]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[20098]_[100M]_[5,25]",MANET,EpidemicOracle,100,300,20098,100,"5,25",21600,1471,174793,174793,0,99831,40718,1047,0.7118,0,165.9465,4826.1681,4553,4.7612,4,2392.9219,2050,6220.48707182333,6196.26718464223,Infinity
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[82509]_[50M]_[5,25]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[82509]_[50M]_[5,25]",MANET,EpidemicOracle,600,300,82509,50,"5,25",21600,1472,4760980,4760980,0,4442618,209958,1187,0.8064,0,4009.9351,2306.1744,2007,13.1761,11,401.4403,285,6238.82018576557,6237.1224475375,Infinity
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[79009]_[50M]_[35,60]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[79009]_[50M]_[35,60]",MANET,EpidemicOracle,200,300,79009,50,"35,60",21600,458,223641,223641,0,155963,32755,391,0.8537,0,570.9719,2849.156,2654,5.2481,5,2145.3886,1465,6199.59384776595,6250.76816569036,2.95631110038624
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[5481]_[200M]_[35,60]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[5481]_[200M]_[35,60]",MANET,EpidemicOracle,200,300,5481,200,"35,60",21600,458,106309,106309,0,0,37868,399,0.8712,0,265.4386,2869.7444,2750,4.8471,5,978.3119,785,6553.20315188326,6585.19582483507,2.74105821209154
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[11778]_[75M]_[25,35]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[11778]_[75M]_[25,35]",MANET,EpidemicOracle,400,300,11778,75,"25,35",21600,729,1469944,1469944,0,1257857,108019,655,0.8985,0,2243.1893,1951.9084,1824,6.6809,6,1069.1051,660,6275.68199440006,6179.87111809993,4.02425865149605
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[61959]_[150M]_[5,25]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[61959]_[150M]_[5,25]",MANET,EpidemicOracle,400,300,61959,150,"5,25",21600,1444,2972605,2972605,0,2551383,214053,1280,0.8864,0,2321.3477,1976.9664,1847,6.918,6,1062.2782,650,6089.1674070568,6090.31596864324,3.72568849052801
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[44450]_[200M]_[25,35]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[44450]_[200M]_[25,35]",MANET,EpidemicOracle,600,300,44450,200,"25,35",21600,728,590335,590335,0,0,207378,675,0.9272,0,873.5704,1451.9244,1367,5.7244,6,537.8921,435,6129.43576028451,6105.25660592248,4.75227470018014
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[28749]_[200M]_[5,25]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[28749]_[200M]_[5,25]",MANET,EpidemicOracle,600,300,28749,200,"5,25",21600,1472,6055456,6055456,0,5267591,363074,1354,0.9198,0,4471.2718,1511.0576,1424,6.6846,6,1011.3401,525,6327.74496378882,6336.9425169351,4.79234031096295
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[20098]_[50M]_[35,60]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[20098]_[50M]_[35,60]",MANET,EpidemicOracle,600,300,20098,50,"35,60",21600,459,2163113,2163113,0,1954479,106274,419,0.9129,0,5161.5609,1582.0048,1493,7.5919,7,733.6578,415,6251.34054833869,6197.24261832833,4.76947930547334
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[68831]_[200M]_[60, 120]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[68831]_[200M]_[60, 120]",MANET,EpidemicOracle,400,300,68831,200,"60, 120",21600,241,122458,122458,0,0,41373,222,0.9212,0,550.6126,1715.518,1736,5.3333,5,614.3191,475,6314.60058339245,6329.91013144348,4.19426721696381
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[64524]_[100M]_[5,25]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[64524]_[100M]_[5,25]",MANET,EpidemicOracle,400,300,64524,100,"5,25",21600,1444,2940745,2940745,0,2620681,183371,1228,0.8504,0,2393.7435,2172.0269,2026,8.0081,7,761.4259,525,6322.44392332883,6236.59485197446,3.53160336096286
