id,scenario,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,task_id,execution_assigned,execution_started,execution_finished,worker
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgE']_[75M]_[25,35]",302400.0,10240,1051919,1030422,21495,787650,246163,4746,0.4635,0.0,216.1138,6568.465,5358.0,4.2832,4,3449.0337,2251.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sMe']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sMe']_[75M]_[25,35]",302400.0,10249,1062380,1040863,21515,781122,262906,4850,0.4732,0.0,213.6109,6506.6753,5145.0,4.2814,4,3475.1083,2241.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sME']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sME']_[75M]_[25,35]",302400.0,10245,1055034,1033594,21439,778956,257996,4775,0.4661,0.0,215.4595,6506.3841,5198.0,4.2699,4,3468.9049,2239.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['seE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['seE']_[75M]_[25,35]",302400.0,10248,1064170,1042448,21720,783735,261993,4841,0.4724,0.0,214.3373,6518.6513,5181.0,4.2892,4,3473.8167,2262.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gMe']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gMe']_[75M]_[25,35]",302400.0,10248,1053417,1031950,21466,789048,246051,4814,0.4698,0.0,213.3644,6650.0611,5502.0,4.3315,4,3474.8729,2275.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gME']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gME']_[75M]_[25,35]",302400.0,10241,1053553,1032081,21470,776597,258898,4742,0.463,0.0,216.6468,6566.2967,5229.0,4.2507,4,3437.9627,2223.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['geE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['geE']_[75M]_[25,35]",302400.0,10257,1059283,1037828,21453,795714,245410,4883,0.4761,0.0,211.539,6655.5822,5476.0,4.2978,4,3436.3577,2257.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['MeE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['MeE']_[75M]_[25,35]",302400.0,10254,1053810,1032233,21575,790451,245019,4857,0.4737,0.0,211.5248,6561.4064,5370.0,4.2567,4,3486.8151,2274.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msgM']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msgM']_[75M]_[25,35]",302400.0,10249,1066936,1045463,21471,788339,260561,4751,0.4636,0.0,219.0511,6473.43,5143.0,4.2995,4,3464.2396,2247.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msge']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msge']_[75M]_[25,35]",302400.0,10241,1043787,1022349,21436,778807,246906,4806,0.4693,0.0,211.7235,6590.8161,5453.0,4.2145,4,3464.5463,2260.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msgE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msgE']_[75M]_[25,35]",302400.0,10249,1069363,1047872,21489,791088,260004,4913,0.4794,0.0,212.2856,6640.4217,5369.0,4.2524,4,3484.6405,2280.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msMe']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msMe']_[75M]_[25,35]",302400.0,10266,1059785,1038222,21561,796343,245048,4855,0.4729,0.0,212.8459,6638.379,5485.0,4.303,4,3465.9066,2279.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msME']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msME']_[75M]_[25,35]",302400.0,10260,1053741,1032186,21553,785500,250057,4785,0.4664,0.0,214.7129,6585.6303,5293.0,4.28,4,3452.0881,2248.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mseE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mseE']_[75M]_[25,35]",302400.0,10263,1051435,1029904,21529,782847,250423,4759,0.4637,0.0,215.4119,6620.162,5408.0,4.2679,4,3455.9316,2237.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgMe']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgMe']_[75M]_[25,35]",302400.0,10273,1053356,1031614,21741,784729,250058,4812,0.4684,0.0,213.3836,6647.0538,5454.0,4.3074,4,3462.9481,2249.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgME']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgME']_[75M]_[25,35]",302400.0,10244,1051853,1030454,21397,786614,247188,4750,0.4637,0.0,215.9377,6675.5992,5468.0,4.3309,4,3464.9639,2233.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgeE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgeE']_[75M]_[25,35]",302400.0,10248,1057078,1035650,21426,786550,252471,4854,0.4737,0.0,212.3601,6573.775,5322.0,4.2476,4,3464.9964,2268.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mMeE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mMeE']_[75M]_[25,35]",302400.0,10247,1063553,1042094,21457,788885,256385,4757,0.4642,0.0,218.0654,6575.9704,5390.0,4.3567,4,3426.0211,2235.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgMe']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgMe']_[75M]_[25,35]",302400.0,10258,1061911,1040530,21379,783634,260211,4834,0.4712,0.0,214.2524,6569.2758,5177.0,4.3457,4,3474.7576,2272.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgME']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgME']_[75M]_[25,35]",302400.0,10247,1049502,1027931,21570,777875,253406,4815,0.4699,0.0,212.4852,6734.6204,5569.0,4.2957,4,3471.7107,2254.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgeE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgeE']_[75M]_[25,35]",302400.0,10235,1058768,1037113,21654,785618,254861,4793,0.4683,0.0,215.3808,6632.7233,5352.0,4.3161,4,3483.4658,2246.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sMeE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sMeE']_[75M]_[25,35]",302400.0,10246,1065964,1044343,21620,792014,255541,4848,0.4732,0.0,214.4173,6635.9047,5465.0,4.2993,4,3460.4748,2293.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gMeE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gMeE']_[75M]_[25,35]",302400.0,10262,1071316,1049897,21417,800152,253086,4876,0.4752,0.0,214.3193,6630.5952,5306.0,4.3402,4,3473.6917,2290.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['m']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['m']_[150M]_[25,35]",302400.0,10249,66883,52252,14631,39006,17516,4481,0.4372,0.0,10.6608,5524.4811,3816.0,2.4794,2,11866.4666,15790.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['M']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['M']_[150M]_[25,35]",302400.0,10246,66884,52536,14348,39388,17400,4494,0.4386,0.0,10.6903,5690.4887,4025.0,2.5154,2,11884.7825,15785.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['ms']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['ms']_[150M]_[25,35]",302400.0,10252,67176,52451,14725,38784,17833,4587,0.4474,0.0,10.4347,5678.2514,4080.0,2.4872,2,11879.1625,15630.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mg']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mg']_[150M]_[25,35]",302400.0,10245,66132,51574,14558,38881,16983,4416,0.431,0.0,10.6789,5553.5007,3856.0,2.4948,2,11910.1368,15797.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mM']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mM']_[150M]_[25,35]",302400.0,10245,66970,52356,14614,39002,17540,4567,0.4458,0.0,10.464,5615.3738,3949.0,2.5016,2,11847.0174,15826.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['me']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['me']_[150M]_[25,35]",302400.0,10244,66622,51967,14655,38631,17578,4465,0.4359,0.0,10.6387,5509.9532,3851.0,2.495,2,11804.433,15550.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mE']_[150M]_[25,35]",302400.0,10267,67263,52497,14766,39007,17694,4541,0.4423,0.0,10.5607,5596.3581,3926.0,2.5318,2,11859.7647,15647.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sg']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sg']_[150M]_[25,35]",302400.0,10245,66780,51954,14826,38711,17462,4529,0.4421,0.0,10.4714,5524.6613,3825.0,2.5043,2,11841.5678,15686.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sM']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sM']_[150M]_[25,35]",302400.0,10249,67107,52310,14797,39041,17517,4488,0.4379,0.0,10.6555,5643.7471,4040.0,2.4967,2,11876.9082,15731.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['se']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['se']_[150M]_[25,35]",302400.0,10250,67045,52323,14722,38668,17883,4528,0.4418,0.0,10.5554,5633.4576,4126.0,2.5227,2,11757.9795,15482.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sE']_[150M]_[25,35]",302400.0,10259,67489,52482,15007,39006,17610,4537,0.4422,0.0,10.5676,5602.5151,3995.0,2.5147,2,11885.3695,15650.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['gM']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['gM']_[150M]_[25,35]",302400.0,10247,66566,51896,14670,38775,17364,4473,0.4365,0.0,10.6021,5689.5556,4092.0,2.4851,2,11901.9568,15785.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['ge']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['ge']_[150M]_[25,35]",302400.0,10256,66556,52070,14486,38748,17562,4518,0.4405,0.0,10.525,5558.1861,3999.0,2.5,2,11863.8932,15690.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['gE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['gE']_[150M]_[25,35]",302400.0,10243,67383,52776,14607,39563,17479,4503,0.4396,0.0,10.7202,5693.0118,4008.0,2.499,2,11951.5861,15922.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['Me']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['Me']_[150M]_[25,35]",302400.0,10232,67090,52325,14765,38790,17763,4517,0.4415,0.0,10.584,5503.0027,3869.0,2.4877,2,11817.4852,15550.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['ME']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['ME']_[150M]_[25,35]",302400.0,10243,66746,52115,14631,38900,17474,4496,0.4389,0.0,10.5914,5576.3861,3959.0,2.522,2,11843.2548,15622.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['eE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['eE']_[150M]_[25,35]",302400.0,10257,67048,52317,14731,38692,17804,4576,0.4461,0.0,10.4329,5617.9191,3909.0,2.4908,2,11793.952,15510.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msg']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msg']_[150M]_[25,35]",302400.0,10259,67641,52847,14794,39134,17871,4576,0.446,0.0,10.5487,5572.4806,3877.0,2.4893,2,11830.548,15680.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msM']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msM']_[150M]_[25,35]",302400.0,10254,67369,52586,14783,39161,17578,4566,0.4453,0.0,10.5169,5587.8491,3996.0,2.4991,2,11879.4286,15765.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mse']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mse']_[150M]_[25,35]",302400.0,10250,66610,52184,14426,38655,17701,4570,0.4459,0.0,10.4188,5598.6551,3992.0,2.5158,2,11829.8498,15669.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msE']_[150M]_[25,35]",302400.0,10264,67204,52553,14651,39164,17563,4558,0.4441,0.0,10.5298,5498.6457,3821.0,2.4925,2,11915.6036,15865.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mgM']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mgM']_[150M]_[25,35]",302400.0,10238,67022,52414,14608,38738,17808,4553,0.4447,0.0,10.512,5594.5434,4031.0,2.4911,2,11793.2708,15564.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mge']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mge']_[150M]_[25,35]",302400.0,10266,66946,52295,14651,38673,17757,4557,0.4439,0.0,10.4758,5628.7975,3971.0,2.5058,2,11788.3091,15471.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mgE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mgE']_[150M]_[25,35]",302400.0,10252,66985,52397,14588,39036,17556,4553,0.4441,0.0,10.5082,5589.051,4003.0,2.499,2,11839.8803,15635.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['meE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['meE']_[150M]_[25,35]",302400.0,10246,66962,52198,14764,38731,17664,4492,0.4384,0.0,10.6202,5477.5267,3853.0,2.4855,2,11835.531,15700.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sgM']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sgM']_[150M]_[25,35]",302400.0,10254,66753,52161,14592,38898,17517,4503,0.4391,0.0,10.5836,5734.7499,4081.0,2.5177,2,11916.7132,15786.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sge']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sge']_[150M]_[25,35]",302400.0,10235,67031,52317,14714,39066,17457,4499,0.4396,0.0,10.6286,5558.2112,3942.0,2.4921,2,11934.2577,15820.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sgE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sgE']_[150M]_[25,35]",302400.0,10240,66658,51996,14662,38786,17477,4474,0.4369,0.0,10.6218,5601.4582,3871.0,2.5107,2,11854.5185,15675.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sMe']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sMe']_[150M]_[25,35]",302400.0,10249,67064,52335,14729,38582,17928,4556,0.4445,0.0,10.4871,5556.5307,4007.0,2.4996,2,11765.2931,15460.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sME']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sME']_[150M]_[25,35]",302400.0,10245,67269,52490,14779,39043,17678,4542,0.4433,0.0,10.5566,5683.1099,4148.0,2.4919,2,11811.021,15565.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['seE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['seE']_[150M]_[25,35]",302400.0,10248,66853,52207,14646,38890,17475,4506,0.4397,0.0,10.5861,5386.0446,3723.0,2.5204,2,11845.0138,15663.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['gMe']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['gMe']_[150M]_[25,35]",302400.0,10248,67217,52497,14720,39288,17392,4480,0.4372,0.0,10.7181,5556.9201,3891.0,2.4884,2,11897.1128,15715.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['gME']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['gME']_[150M]_[25,35]",302400.0,10241,66539,51837,14702,38326,17812,4496,0.439,0.0,10.5296,5629.9606,3961.0,2.4711,2,11711.0165,15256.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['geE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['geE']_[150M]_[25,35]",302400.0,10257,67676,52871,14805,39152,17952,4549,0.4435,0.0,10.6226,5558.8219,3812.0,2.5027,2,11810.2946,15515.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['MeE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['MeE']_[150M]_[25,35]",302400.0,10254,66687,52324,14363,38798,17785,4502,0.439,0.0,10.6224,5547.8274,3920.0,2.492,2,11847.1226,15670.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msgM']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msgM']_[150M]_[25,35]",302400.0,10249,66789,52233,14556,39067,17473,4484,0.4375,0.0,10.6488,5402.657,3713.0,2.4824,2,11906.1507,15751.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msge']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msge']_[150M]_[25,35]",302400.0,10241,67369,52570,14799,38816,17882,4587,0.4479,0.0,10.4606,5606.9688,3872.0,2.5095,2,11813.7056,15608.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msgE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msgE']_[150M]_[25,35]",302400.0,10249,67296,52711,14585,39120,17731,4595,0.4483,0.0,10.4714,5663.6683,4018.0,2.4884,2,11820.7411,15612.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
