id,scenario,mobility,router,nodes,ttl,seed,buffer_size,message_interval,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,speed_avg
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78802]_[50M]_[25,35]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78802]_[50M]_[25,35]_w[3]",MANET,MaxProp,400,300,78802,50,"25,35",21600,729,64182,63619,542,0,56293,586,0.8038,0,107.5648,3597.3686,3477,3.2116,3,2133.2405,1860,6293.44604669366,6309.22643813517,2.23440258814909
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[15475]_[100M]_[60, 120]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[15475]_[100M]_[60, 120]_w[3]",MANET,MaxProp,400,300,15475,100,"60, 120",21600,241,51114,50972,131,0,46553,210,0.8714,0,241.7238,2613.281,2573,3.8571,4,1674.0618,1530,6421.30974880889,6399.82843223071,3.09385215612069
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[15475]_[75M]_[35,60]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[15475]_[75M]_[35,60]_w[3]",MANET,MaxProp,100,300,15475,75,"35,60",21600,459,3756,3743,13,384,1961,182,0.3965,0,19.5659,7817.6868,7750,2.3571,2,6789.4431,6285,6415.02912740341,6140.13332830817,1.41390450075647
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[73906]_[100M]_[25,35]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[73906]_[100M]_[25,35]_w[3]",MANET,MaxProp,600,300,73906,100,"25,35",21600,728,139617,138417,1170,0,127750,636,0.8736,0,216.6368,2683.989,2597,3.5456,4,1562.1053,1370,6260.92304885317,6277.17725384036,2.98249630683461
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[28749]_[200M]_[35,60]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[28749]_[200M]_[35,60]_w[3]",MANET,MaxProp,200,300,28749,200,"35,60",21600,458,14634,14559,71,0,11136,278,0.607,0,51.3705,6072.0216,5812,2.7986,3,3721.7513,3270,6196.48750752546,6129.61602556969,1.39806939472381
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[65221]_[200M]_[35,60]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[65221]_[200M]_[35,60]_w[3]",MANET,MaxProp,600,300,65221,200,"35,60",21600,459,128526,127723,775,0,118027,405,0.8824,0,314.3654,2222.079,2121,4.037,4,1352.5856,1215,6144.51337167683,6086.16240758797,3.28183414084432
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[58405]_[150M]_[25,35]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[58405]_[150M]_[25,35]_w[3]",MANET,MaxProp,200,300,58405,150,"25,35",21600,730,15680,15573,101,135,11437,412,0.5644,0,36.7985,6097.4733,5834,2.6748,3,4238.5653,3697,6377.42451080629,6320.12485731585,1.64350471934905
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[24113]_[75M]_[35,60]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[24113]_[75M]_[35,60]_w[3]",MANET,MaxProp,100,300,24113,75,"35,60",21600,459,3608,3589,18,344,1903,179,0.39,0,19.0503,7392.352,7203,2.1453,2,6633.6262,6220,6077.79324605638,6096.395277476,1.27491769599327
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[58405]_[100M]_[25,35]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[58405]_[100M]_[25,35]_w[3]",MANET,MaxProp,200,300,58405,100,"25,35",21600,730,15680,15573,101,135,11437,412,0.5644,0,36.7985,6097.4733,5834,2.6748,3,4238.5653,3697,6377.42451080629,6320.12485731585,1.64350471934905
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[28749]_[200M]_[35,60]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[28749]_[200M]_[35,60]_w[3]",MANET,MaxProp,100,300,28749,200,"35,60",21600,459,3911,3887,23,316,2094,195,0.4248,0,18.9333,7729.0974,7070,2.3282,2,6517.2635,5830,6082.67500661849,6249.46609753162,1.64271649531581
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[45907]_[150M]_[35,60]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[45907]_[150M]_[35,60]_w[3]",MANET,MaxProp,600,300,45907,150,"35,60",21600,459,126840,126033,774,0,117328,410,0.8932,0,306.3976,2166.3732,2114,4.0463,4,1343.8809,1210,6120.59091301863,6097.9811089606,3.40106055049413
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[73906]_[100M]_[60, 120]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[73906]_[100M]_[60, 120]_w[3]",MANET,MaxProp,600,300,73906,100,"60, 120",21600,239,99867,99558,287,0,92719,216,0.9038,0,459.9167,1790.2269,1787,4.8333,5,1258.1029,1150,6790.4283049869,6769.87748707659,4.14973004218908
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[65221]_[75M]_[35,60]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[65221]_[75M]_[35,60]_w[3]",MANET,MaxProp,100,300,65221,75,"35,60",21600,459,3841,3821,19,318,2163,193,0.4205,0,18.7979,7590.0415,7499,2.2021,2,6193.8347,5595,6132.00025517868,6022.30556391032,1.31508110518911
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[59004]_[100M]_[25,35]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[59004]_[100M]_[25,35]_w[3]",MANET,MaxProp,600,300,59004,100,"25,35",21600,728,139687,138453,1204,0,127798,649,0.8915,0,212.3328,2567.4946,2512,3.6163,4,1478.5643,1300,6383.39190367338,6399.56738085728,3.09736797749206
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5768]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5768]_[75M]_[60, 120]_w[3]",MANET,MaxProp,600,300,5768,75,"60, 120",21600,239,102341,102031,289,0,95767,218,0.9121,0,467.0321,1806.4174,1753,4.8257,5,1343.4908,1230,6451.69449902464,6457.52485448705,4.21674387222016
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[33282]_[50M]_[60, 120]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[33282]_[50M]_[60, 120]_w[3]",MANET,MaxProp,100,300,33282,50,"60, 120",21600,242,3487,3475,12,113,2084,130,0.5372,0,25.7308,6926.8846,6591,2.5923,3,5296.7228,4701,6538.2336361713,6500.09435988893,1.54306673320814
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[94176]_[100M]_[60, 120]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[94176]_[100M]_[60, 120]_w[3]",MANET,MaxProp,100,300,94176,100,"60, 120",21600,242,3350,3337,13,180,1982,120,0.4959,0,26.8083,7732.5,7395,2.5167,2,5824.308,5260,6421.89963302811,6298.66156407044,1.48994639244402
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15475]_[150M]_[25,35]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15475]_[150M]_[25,35]_w[3]",MANET,MaxProp,600,300,15475,150,"25,35",21600,728,138714,137546,1144,0,125190,623,0.8558,0,219.7801,2648.3403,2534,3.5923,4,1533.1874,1340,6356.44201451653,6308.69465683838,2.93995753256272
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[44180]_[200M]_[60, 120]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[44180]_[200M]_[60, 120]_w[3]",MANET,MaxProp,400,300,44180,200,"60, 120",21600,241,51569,51432,129,0,47245,203,0.8423,0,252.3596,2630.798,2562,4.0837,4,1708.0772,1555,5935.76152551082,5870.55390313183,2.66375897465452
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[80454]_[50M]_[25,35]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[80454]_[50M]_[25,35]_w[3]",MANET,MaxProp,200,300,80454,50,"25,35",21600,730,16289,16171,117,23,12077,450,0.6164,0,34.9356,6169.1733,5776,2.62,3,3995.1284,3480,6398.19992771892,6389.02633548529,1.48882657548648
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5768]_[150M]_[60, 120]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5768]_[150M]_[60, 120]_w[3]",MANET,MaxProp,600,300,5768,150,"60, 120",21600,239,102341,102031,289,0,95767,218,0.9121,0,467.0321,1806.4174,1753,4.8257,5,1343.4908,1230,6451.69449902464,6457.52485448705,4.21674387222016
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[71182]_[100M]_[35,60]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[71182]_[100M]_[35,60]_w[3]",MANET,MaxProp,400,300,71182,100,"35,60",21600,460,59190,58825,352,0,53183,378,0.8217,0,154.6217,3252.7381,3049,3.5873,4,1921.18,1700,6340.90613986837,6267.26841939159,2.45235969488974
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[59004]_[150M]_[35,60]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[59004]_[150M]_[35,60]_w[3]",MANET,MaxProp,200,300,59004,150,"35,60",21600,458,14842,14752,88,83,11631,292,0.6376,0,49.5205,5814.25,5502,2.8527,3,3652.0676,3239,6255.09188969917,6203.15595047815,1.4291582506765
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78051]_[50M]_[25,35]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78051]_[50M]_[25,35]_w[3]",MANET,MaxProp,200,300,78051,50,"25,35",21600,730,16511,16386,118,126,12119,446,0.611,0,35.7399,6287.3475,5933,2.5336,2,4186.1425,3655,6291.97486948466,6234.11039998867,1.54486986043695
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[22]_[200M]_[60, 120]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[22]_[200M]_[60, 120]_w[3]",MANET,MaxProp,100,300,22,200,"60, 120",21600,242,3482,3474,8,59,2184,125,0.5165,0,26.792,6844.76,6928,2.664,3,5206.6745,4855,6220.68082633043,6553.03885290612,1.51953392624123
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[94176]_[100M]_[35,60]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[94176]_[100M]_[35,60]_w[3]",MANET,MaxProp,100,300,94176,100,"35,60",21600,459,3416,3397,19,502,1532,163,0.3551,0,19.8405,8191.5215,8348,2.2638,2,7124.0959,6695,6194.06563455428,6432.6006987975,1.2810777460199
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[68831]_[200M]_[25,35]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[68831]_[200M]_[25,35]_w[3]",MANET,MaxProp,200,300,68831,200,"25,35",21600,730,16530,16398,129,18,12564,441,0.6041,0,36.1837,5910.8594,5629,2.6644,3,3946.9247,3475,6521.07100629949,6503.21275478624,1.73523027620634
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[28749]_[200M]_[5,25]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[28749]_[200M]_[5,25]_w[3]",MANET,MaxProp,200,300,28749,200,"5,25",21600,1454,18095,17817,277,471,11318,707,0.4862,0,24.2008,7038.6478,6650,2.2956,2,5243.1782,4640,6296.80330644761,6365.26394190341,1.46662432602097
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[71182]_[200M]_[35,60]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[71182]_[200M]_[35,60]_w[3]",MANET,MaxProp,600,300,71182,200,"35,60",21600,459,126870,126108,736,0,117436,411,0.8954,0,305.8321,2220.5742,2128,4.0462,4,1359.353,1210,6554.32579041412,6518.98031184578,3.57830285704793
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[70]_[50M]_[60, 120]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[70]_[50M]_[60, 120]_w[3]",MANET,MaxProp,600,300,70,50,"60, 120",21600,239,101744,101430,288,0,96012,217,0.9079,0,466.4194,1775.1705,1685,4.7051,5,1294.0962,1180,6366.67732449143,6409.71556461908,4.14701271092662
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[38517]_[50M]_[25,35]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[38517]_[50M]_[25,35]_w[3]",MANET,MaxProp,600,300,38517,50,"25,35",21600,728,138370,137162,1182,0,126195,623,0.8558,0,219.1637,2616.6982,2529,3.5393,4,1531.6396,1345,6393.62421567558,6304.37587559111,3.04965590039873
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[22]_[200M]_[35,60]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[22]_[200M]_[35,60]_w[3]",MANET,MaxProp,600,300,22,200,"35,60",21600,459,126586,125752,804,0,116523,400,0.8715,0,313.38,2392.24,2329,4.035,4,1431.6029,1280,6463.01622120539,6451.93979035654,3.20181669230229
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[44180]_[100M]_[25,35]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[44180]_[100M]_[25,35]_w[3]",MANET,MaxProp,100,300,44180,100,"25,35",21600,728,4336,4305,31,351,2352,284,0.3901,0,14.1585,7489.8979,6945,2.0739,2,6827.0281,6280,6337.66311348874,6327.24105118767,1.41351782304437
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[94176]_[150M]_[5,25]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[94176]_[150M]_[5,25]_w[3]",MANET,MaxProp,400,300,94176,150,"5,25",21600,1444,74217,72954,1243,0,61895,1089,0.7542,0,65.9917,4355.2691,4109,2.8209,3,2578.8836,2196,6293.97346707375,6223.65203613822,2.01850665712348
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[79009]_[150M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[79009]_[150M]_[60, 120]_w[3]",MANET,MaxProp,200,300,79009,150,"60, 120",21600,240,13754,13715,35,0,11235,177,0.7375,0,76.4859,4362.0847,4238,3.2938,3,2825.255,2479,6245.14961488279,6244.29116720204,2.00703870199341
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[22]_[100M]_[60, 120]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[22]_[100M]_[60, 120]_w[3]",MANET,MaxProp,100,300,22,100,"60, 120",21600,242,3482,3474,8,59,2184,125,0.5165,0,26.792,6844.76,6928,2.664,3,5206.6745,4855,6220.68082633043,6553.03885290612,1.51953392624123
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[8439]_[75M]_[5,25]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[8439]_[75M]_[5,25]_w[3]",MANET,MaxProp,100,300,8439,75,"5,25",21600,1471,4848,4784,63,940,1943,409,0.278,0,10.6968,7822.0587,7326,1.8411,2,8400.8068,7715,6370.49970937996,6501.56490331091,1.52860981011207
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[65221]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[65221]_[75M]_[60, 120]_w[3]",MANET,MaxProp,200,300,65221,75,"60, 120",21600,240,13933,13895,38,0,11440,184,0.7667,0,74.5163,4758.3533,4472,3.3913,3,3055.683,2720,6435.85939203298,6496.67031190672,1.80768255980392
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[33282]_[150M]_[35,60]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[33282]_[150M]_[35,60]_w[3]",MANET,MaxProp,200,300,33282,150,"35,60",21600,458,15738,15674,57,38,12161,308,0.6725,0,49.8896,5148.4286,4668,2.8442,3,3448.6925,2990,6230.61085324686,6061.90134897484,2.24030167137588
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[58405]_[200M]_[5,25]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[58405]_[200M]_[5,25]_w[3]",MANET,MaxProp,400,300,58405,200,"5,25",21600,1444,72570,71368,1185,0,60536,1071,0.7417,0,65.6368,4615.9636,4410,2.7451,3,2739.8794,2334,6455.66289866377,6482.21671822821,2.06106028894439
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5481]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5481]_[75M]_[60, 120]_w[3]",MANET,MaxProp,200,300,5481,75,"60, 120",21600,240,13989,13942,43,0,11551,184,0.7667,0,74.7717,4669.7609,4556,3.1739,3,3053.1196,2780,6372.93256550551,6239.83712275221,1.92035411436488
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5481]_[75M]_[35,60]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5481]_[75M]_[35,60]_w[3]",MANET,MaxProp,400,300,5481,75,"35,60",21600,460,59236,58882,343,0,53100,379,0.8239,0,154.3615,3103.723,3022,3.5594,4,1820.5375,1615,6266.13220381563,6245.02728169068,2.55048253336864
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78802]_[75M]_[35,60]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78802]_[75M]_[35,60]_w[3]",MANET,MaxProp,100,300,78802,75,"35,60",21600,459,3986,3972,14,399,2024,171,0.3725,0,22.2281,7412.2632,6940,2.3509,2,6473.6764,5910,6347.15922450407,6271.67619639882,1.31987464647524
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[24113]_[100M]_[25,35]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[24113]_[100M]_[25,35]_w[3]",MANET,MaxProp,100,300,24113,100,"25,35",21600,728,4105,4079,25,432,1979,238,0.3269,0,16.1387,7383.7479,6730,2.0462,2,7199.2202,6685,6299.34023781706,6263.14130701135,1.51373868074647
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[59004]_[200M]_[60, 120]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[59004]_[200M]_[60, 120]_w[3]",MANET,MaxProp,600,300,59004,200,"60, 120",21600,239,102462,102154,284,0,94999,217,0.9079,0,469.7558,1845.2857,1804,4.9447,5,1299.2878,1200,5823.11879193949,5821.82099035934,3.66989232334866
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[33282]_[100M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[33282]_[100M]_[5,25]_w[3]",MANET,MaxProp,600,300,33282,100,"5,25",21600,1472,162065,159576,2459,0,143638,1235,0.839,0,128.2113,3210.8656,3116,3.132,3,1811.6142,1570,6205.43967196257,6209.29039824511,2.56613316542005
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[28749]_[150M]_[5,25]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[28749]_[150M]_[5,25]_w[3]",MANET,MaxProp,400,300,28749,150,"5,25",21600,1444,72675,71459,1194,0,61186,1093,0.7569,0,64.3788,4486.2406,4179,2.7667,3,2700.2479,2317,6287.52047520422,6259.80408286016,2.01845353814167
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[28749]_[100M]_[25,35]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[28749]_[100M]_[25,35]_w[3]",MANET,MaxProp,400,300,28749,100,"25,35",21600,729,63973,63356,609,0,56491,590,0.8093,0,106.3831,3835.2136,3664,3.1966,3,2254.3582,1985,6353.97620882668,6363.63738719158,2.13961990004173
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[28749]_[150M]_[60, 120]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[28749]_[150M]_[60, 120]_w[3]",MANET,MaxProp,100,300,28749,150,"60, 120",21600,242,3751,3740,10,48,2405,120,0.4959,0,30.1667,6908.95,6403,2.7083,3,4819.4994,4270,6190.05447642765,6502.7889411922,1.38579336811578
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5481]_[50M]_[60, 120]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5481]_[50M]_[60, 120]_w[3]",MANET,MaxProp,400,300,5481,50,"60, 120",21600,241,50557,50394,155,0,46163,212,0.8797,0,236.7075,2509.7028,2448,4.3632,4,1648.174,1495,6323.08145822468,6305.27088624295,3.11605863900622
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[54008]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[54008]_[75M]_[60, 120]_w[3]",MANET,MaxProp,600,300,54008,75,"60, 120",21600,239,102575,102256,298,0,94529,218,0.9121,0,468.0642,1835.7706,1828,4.9587,5,1321.4774,1240,6019.38714487618,5971.50867382853,3.7964160788659
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[59004]_[200M]_[35,60]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[59004]_[200M]_[35,60]_w[3]",MANET,MaxProp,600,300,59004,200,"35,60",21600,459,128258,127472,751,0,119233,410,0.8932,0,309.9073,2218.7073,2201,4.0268,4,1389.7761,1245,6432.65723100124,6384.21993763857,3.46745897371172
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78802]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78802]_[75M]_[60, 120]_w[3]",MANET,MaxProp,100,300,78802,75,"60, 120",21600,242,3383,3371,12,217,1987,108,0.4463,0,30.213,7256.5556,7250,2.7407,3,5748.0349,5275,6664.43574201304,6269.91111943605,1.28075036293636
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[8439]_[150M]_[5,25]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[8439]_[150M]_[5,25]_w[3]",MANET,MaxProp,200,300,8439,150,"5,25",21600,1454,18888,18638,247,405,12332,687,0.4725,0,26.1295,6636.6929,6080,2.3115,2,5083.7203,4400,6438.11177051713,6452.79021064515,1.58647514569539
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[79009]_[100M]_[5,25]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[79009]_[100M]_[5,25]_w[3]",MANET,MaxProp,200,300,79009,100,"5,25",21600,1454,18411,18122,286,540,12015,732,0.5034,0,23.7568,6948.2514,6667,2.2746,2,5193.7224,4573,6220.72368965076,6281.41872010411,1.49024095081575
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5481]_[200M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5481]_[200M]_[60, 120]_w[3]",MANET,MaxProp,200,300,5481,200,"60, 120",21600,240,13989,13942,43,0,11551,184,0.7667,0,74.7717,4669.7609,4556,3.1739,3,3053.1196,2780,6372.93256550551,6239.83712275221,1.92035411436488
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5481]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5481]_[75M]_[60, 120]_w[3]",MANET,MaxProp,400,300,5481,75,"60, 120",21600,241,50557,50394,155,0,46163,212,0.8797,0,236.7075,2509.7028,2448,4.3632,4,1648.174,1495,6323.08145822468,6305.27088624295,3.11605863900622
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[71182]_[200M]_[60, 120]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[71182]_[200M]_[60, 120]_w[3]",MANET,MaxProp,400,300,71182,200,"60, 120",21600,241,50939,50815,112,0,45619,207,0.8589,0,244.4831,2656.9372,2553,4.1739,4,1715.7645,1565,6389.92616578349,6254.71911280681,2.89554317865959
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78051]_[75M]_[5,25]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78051]_[75M]_[5,25]_w[3]",MANET,MaxProp,200,300,78051,75,"5,25",21600,1454,19266,19006,259,513,12849,765,0.5261,0,23.8444,6636.4627,6102,2.3843,2,4814.8824,4175,6247.69317258973,6189.53412584596,1.55536230910461
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[65221]_[200M]_[25,35]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[65221]_[200M]_[25,35]_w[3]",MANET,MaxProp,100,300,65221,200,"25,35",21600,728,4170,4128,42,422,2133,252,0.3462,0,15.381,8024.0556,7946,2.131,2,7165.202,6520,6255.57860872901,6151.98880185317,1.362656330991
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[22]_[100M]_[5,25]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[22]_[100M]_[5,25]_w[3]",MANET,MaxProp,400,300,22,100,"5,25",21600,1444,73067,71895,1164,23,60503,1084,0.7507,0,65.3238,4510.5637,4316,2.8054,3,2712.5793,2330,6387.68962887087,6378.62076996879,2.00786854504665
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78051]_[50M]_[25,35]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78051]_[50M]_[25,35]_w[3]",MANET,MaxProp,100,300,78051,50,"25,35",21600,728,4183,4151,29,553,1903,256,0.3516,0,15.2148,8136.6953,7778,2.1211,2,7146.4499,6570,6223.44093945165,6234.23654048223,1.44403090891888
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[73906]_[50M]_[25,35]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[73906]_[50M]_[25,35]_w[3]",MANET,MaxProp,600,300,73906,50,"25,35",21600,728,139617,138417,1170,0,127750,636,0.8736,0,216.6368,2683.989,2597,3.5456,4,1562.1053,1370,6260.92304885317,6277.17725384036,2.98249630683461
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5768]_[150M]_[35,60]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5768]_[150M]_[35,60]_w[3]",MANET,MaxProp,200,300,5768,150,"35,60",21600,458,15136,15069,65,5,11628,299,0.6528,0,49.398,5531.388,5281,2.8863,3,3591.598,3145,6243.16753119033,6170.22507440518,1.66366046420334
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[28749]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[28749]_[75M]_[60, 120]_w[3]",MANET,MaxProp,400,300,28749,75,"60, 120",21600,241,51958,51824,118,0,47055,211,0.8755,0,244.6114,2582.1564,2463,4.2559,4,1708.4421,1560,6206.06569007351,6190.82775746099,2.94640178031625
