id,scenario,mobility,router,nodes,ttl,seed,buffer_size,message_interval,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,speed_avg
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[44180]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[44180]_[50M]_[5,25]_w[3]",cdmx,MaxProp,200,300,44180,50,"5,25",21600,1454,56801,56172,623,0,49990,1203,0.8274,0,45.6933,3387.4697,3170,2.5927,3,2408.5008,2105,7332.33260949229,7311.25630856937,3.13626166984029
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[80454]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[80454]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,80454,50,"60, 120",21600,241,74690,74544,133,0,68220,223,0.9253,0,333.278,1539.8565,1433,4.4619,4,1389.5565,1250,7367.42918712244,7166.24023486436,5.32452484742188
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[38517]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[38517]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,38517,50,"60, 120",21600,241,76266,76105,138,0,71300,226,0.9378,0,335.7478,1525.9469,1425,4.323,4,1414.9511,1275,7169.9456546161,7104.88887284266,5.57199294901088
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[54008]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[54008]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,54008,50,"60, 120",21600,241,75259,75100,143,0,68302,221,0.917,0,338.819,1503.9638,1414,4.5611,4,1307.6544,1175,7536.42276543977,7347.25881820764,5.55503438537101
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[70]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[70]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,70,50,"60, 120",21600,241,76774,76598,157,0,70430,226,0.9378,0,337.9292,1674.7876,1589,4.7301,5,1431.5145,1305,7813.61100333141,7877.06428242482,5.56691587970478
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[79009]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[79009]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,79009,50,"5,25",21600,1444,196793,194061,2703,0,178655,1282,0.8878,0,150.3736,2199.6989,2104,3.1615,3,1548.8486,1366,7549.22772054922,7494.40133646883,4.28855021267538
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[68831]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[68831]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,600,300,68831,50,"60, 120",21600,239,120126,119837,264,0,110455,223,0.9331,0,536.3857,1367.5336,1270,4.7444,5,1252.7108,1105,7930.66892712689,7788.26108441909,6.34188524006992
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[96617]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[96617]_[50M]_[35,60]_w[3]",cdmx,MaxProp,600,300,96617,50,"35,60",21600,459,213334,212236,1056,0,199361,428,0.9325,0,494.8785,1444.2617,1308,4.6472,4,1309.5911,1160,7456.38980118723,7355.89209394012,5.96120739561469
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78802]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78802]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,200,300,78802,50,"60, 120",21600,240,30361,30286,70,0,27205,215,0.8958,0,139.8651,2293.214,2148,4.0047,4,1861.5075,1660,7434.98531091598,7363.96914600435,4.02943418931963
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[94176]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[94176]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,94176,50,"5,25",21600,1472,403591,398232,5281,0,370209,1358,0.9226,0,292.2489,1759.8152,1702,3.5007,3,1332.3991,1160,7317.15516694665,7365.41621581839,4.9930035898195
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78051]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78051]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,78051,50,"5,25",21600,1444,195464,192781,2646,0,178682,1292,0.8947,0,148.2113,2146.0077,2078,3.1788,3,1547.7156,1360,7418.92661326717,7349.75787935297,4.31187592516697
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[70]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[70]_[50M]_[35,60]_w[3]",cdmx,MaxProp,100,300,70,50,"35,60",21600,459,11428,11392,33,0,9458,347,0.756,0,31.83,4469.4841,4381,2.6686,3,3157.0335,2815,7282.00348861546,7218.78998487694,2.35044942297669
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[59004]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[59004]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,59004,50,"5,25",21600,1444,191255,188595,2617,0,174187,1277,0.8843,0,146.686,2235.9146,2112,3.1229,3,1572.6211,1370,7620.86786930684,7568.36379171756,4.23724150765097
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15598]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15598]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,600,300,15598,50,"60, 120",21600,239,122239,121968,245,0,113535,226,0.9456,0,538.6814,1309.7124,1274,5.0796,5,1202.8033,1055,7605.8546397797,7439.88134929726,6.20706563392244
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[54008]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[54008]_[50M]_[35,60]_w[3]",cdmx,MaxProp,200,300,54008,50,"35,60",21600,458,41107,40925,176,0,36932,393,0.8581,0,103.1349,2531.9542,2454,3.3206,3,1967.0755,1750,7188.91266523544,6953.815270734,3.64942446532447
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[73906]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[73906]_[50M]_[35,60]_w[3]",cdmx,MaxProp,100,300,73906,50,"35,60",21600,459,11541,11481,58,5,9410,350,0.7625,0,31.8029,4117.2143,4074,2.5914,3,3036.8083,2670,7012.83887758298,6770.40791559972,2.6211717836357
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[79009]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[79009]_[50M]_[25,35]_w[3]",cdmx,MaxProp,100,300,79009,50,"25,35",21600,728,12000,11923,74,14,9580,522,0.717,0,21.841,4979.8448,4587,2.4655,2,3553.3877,3100,7664.33473469369,7539.29450809893,2.4684810055125
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[70]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[70]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,100,300,70,50,"60, 120",21600,242,9847,9830,14,0,8609,205,0.8471,0,46.9512,3347.1561,2983,3.0927,3,2722.7182,2465,7675.75949753067,7250.63724386942,3.15021524736086
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[15598]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[15598]_[50M]_[35,60]_w[3]",cdmx,MaxProp,200,300,15598,50,"35,60",21600,458,40945,40755,178,0,36942,400,0.8734,0,100.8875,2550.0275,2393,3.3375,3,1904.6377,1685,7667.38043658137,7662.4593702426,3.89221079678845
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[33282]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[33282]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,33282,50,"60, 120",21600,241,75418,75260,142,0,69775,222,0.9212,0,338.009,1583,1492,4.6171,5,1420.9397,1240,7597.5653172355,7551.53997109912,5.50197408471411
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[44180]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[44180]_[50M]_[5,25]_w[3]",cdmx,MaxProp,100,300,44180,50,"5,25",21600,1471,14765,14607,154,71,11302,948,0.6445,0,14.4082,5415.2458,4979,2.1603,2,4246.0835,3730,7657.41292773898,7279.62381462401,2.36188379753945
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[8439]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[8439]_[50M]_[35,60]_w[3]",cdmx,MaxProp,100,300,8439,50,"35,60",21600,459,11715,11662,49,0,9980,363,0.7908,0,31.1267,4111.7576,3920,2.6446,3,2932.8796,2615,7615.25170172611,7437.18390233714,2.79094033929801
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[24113]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[24113]_[50M]_[5,25]_w[3]",cdmx,MaxProp,200,300,24113,50,"5,25",21600,1454,57471,56731,733,0,50282,1193,0.8205,0,46.5532,3339.6329,3094,2.6044,3,2320.7541,2050,7521.75870830076,7493.08561361443,3.10254754151716
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[15475]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[15475]_[50M]_[35,60]_w[3]",cdmx,MaxProp,200,300,15475,50,"35,60",21600,458,41199,41019,169,0,36986,402,0.8777,0,101.0373,2592.6294,2507,3.2736,3,1879.8827,1685,7438.30105098044,7431.82838173454,3.45686884259515
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15598]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15598]_[50M]_[25,35]_w[3]",cdmx,MaxProp,600,300,15598,50,"25,35",21600,728,291923,289734,2136,0,269361,673,0.9245,0,429.5111,1480.5423,1430,4.2808,4,1235.1889,1080,7673.42296878275,7578.5009321315,5.97295767041012
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[71182]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[71182]_[50M]_[5,25]_w[3]",cdmx,MaxProp,100,300,71182,50,"5,25",21600,1471,14991,14822,168,89,11459,963,0.6547,0,14.3915,5351.0696,4959,2.109,2,4078.6972,3605,7606.29024019722,7338.74739888552,2.47151336618437
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[44180]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[44180]_[50M]_[25,35]_w[3]",cdmx,MaxProp,100,300,44180,50,"25,35",21600,728,11678,11585,88,1,9157,497,0.6827,0,22.3099,5069.9839,4723,2.4064,2,3703.7694,3250,7373.98524995865,7176.75152611484,2.2460322186853
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[8439]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[8439]_[50M]_[25,35]_w[3]",cdmx,MaxProp,600,300,8439,50,"25,35",21600,728,296330,294056,2202,0,273325,667,0.9162,0,439.8636,1556.7556,1483,4.3553,4,1298.1017,1140,7436.07516742849,7436.81384684105,5.47862670361491
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5481]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5481]_[50M]_[25,35]_w[3]",cdmx,MaxProp,200,300,5481,50,"25,35",21600,730,45340,45062,271,0,40180,614,0.8411,0,72.3909,2931.5977,2768,3.0342,3,2093.7975,1840,7416.87562099778,7353.67103498557,3.37526288918326
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[22]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[22]_[50M]_[25,35]_w[3]",cdmx,MaxProp,100,300,22,50,"25,35",21600,728,12894,12830,60,1,10395,528,0.7253,0,23.2992,4568.8542,4240,2.4186,2,3462.9554,3055,7821.62331018476,7579.27827326844,2.64548643941628
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[38517]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[38517]_[50M]_[25,35]_w[3]",cdmx,MaxProp,400,300,38517,50,"25,35",21600,729,163095,161810,1254,0,149307,660,0.9053,0,244.1667,1943.1258,1917,3.7167,4,1485.5855,1315,7485.0747215699,7461.12420815052,4.65465995748346
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[96617]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[96617]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,96617,50,"5,25",21600,1472,395599,390409,5114,0,365313,1348,0.9158,0,288.6209,1748.707,1627,3.4592,3,1293.7444,1125,7541.46129517019,7486.17426322321,5.16864514777174
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[79009]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[79009]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,600,300,79009,50,"60, 120",21600,239,122586,122327,233,0,113541,219,0.9163,0,557.5708,1443.1963,1351,5.0639,5,1319.817,1160,7887.28173381281,7944.03176448201,6.17545012806451
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78802]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78802]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,78802,50,"60, 120",21600,241,73588,73423,145,0,67493,224,0.9295,0,326.7813,1616.2902,1536,4.6696,5,1418.6651,1265,8138.1641813225,8156.78796587516,5.84633416719176
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[22]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[22]_[50M]_[5,25]_w[3]",cdmx,MaxProp,100,300,22,50,"5,25",21600,1471,15928,15761,166,30,12322,976,0.6635,0,15.1486,4805.8504,4443,2.1393,2,3821.5971,3355,7407.69505579315,7311.51917895874,2.57912839884282
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[38517]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[38517]_[50M]_[35,60]_w[3]",cdmx,MaxProp,400,300,38517,50,"35,60",21600,460,124557,123878,639,0,115183,421,0.9152,0,293.247,1700.3349,1592,4.2969,4,1421.4466,1260,7287.92632896277,7242.16569619884,5.19182005967093
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[44180]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[44180]_[50M]_[25,35]_w[3]",cdmx,MaxProp,200,300,44180,50,"25,35",21600,730,47758,47473,278,0,42304,626,0.8575,0,74.8355,2867.7093,2648,2.9105,3,2085.4016,1845,7319.81266526217,7271.888075104,3.41975341474748
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[24113]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[24113]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,100,300,24113,50,"60, 120",21600,242,9761,9731,27,0,8293,198,0.8182,0,48.1465,3593.298,3481,3.0758,3,2713.5345,2455,7175.54274084379,7055.65009943519,2.55170353265886
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[55182]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[55182]_[50M]_[35,60]_w[3]",cdmx,MaxProp,100,300,55182,50,"35,60",21600,459,11453,11406,45,8,9758,355,0.7734,0,31.1296,4226.5127,3891,2.6817,3,3178.3706,2797,7620.55219963895,7588.07806342813,2.74435927025762
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[68831]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[68831]_[50M]_[25,35]_w[3]",cdmx,MaxProp,600,300,68831,50,"25,35",21600,728,295397,293197,2155,0,274932,676,0.9286,0,432.7234,1485.432,1428,4.2633,4,1218.9719,1070,7485.2381343683,7500.89469041913,5.77939577738174
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[38517]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[38517]_[50M]_[35,60]_w[3]",cdmx,MaxProp,600,300,38517,50,"35,60",21600,459,215731,214580,1105,0,200469,421,0.9172,0,508.6912,1455.5036,1358,4.753,5,1311.2357,1170,7446.37165639078,7456.84840985193,5.90535732343994
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[15598]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[15598]_[50M]_[35,60]_w[3]",cdmx,MaxProp,400,300,15598,50,"35,60",21600,460,125344,124691,621,0,116212,420,0.913,0,295.8833,1672.2167,1598,4.3214,4,1428.1219,1275,7498.2144657361,7400.77357627446,5.17374091128367
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[5768]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[5768]_[50M]_[35,60]_w[3]",cdmx,MaxProp,100,300,5768,50,"35,60",21600,459,11665,11626,34,2,9761,357,0.7778,0,31.5658,3806.437,3453,2.6387,3,2857.1174,2535,7479.58437954162,7651.75040198777,3.12835661840982
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[22]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[22]_[50M]_[5,25]_w[3]",cdmx,MaxProp,200,300,22,50,"5,25",21600,1454,55236,54525,701,0,47690,1169,0.804,0,45.6424,3509.45,3192,2.6022,3,2461.335,2155,7565.63935660988,7575.19721894846,3.0068690641341
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[78802]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[78802]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,78802,50,"5,25",21600,1472,393211,387994,5134,0,363040,1341,0.911,0,288.3318,1763.6435,1710,3.4638,3,1311.7975,1141,7574.10195064016,7480.66834091009,5.10842639539366
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[80454]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[80454]_[50M]_[35,60]_w[3]",cdmx,MaxProp,200,300,80454,50,"35,60",21600,458,42941,42753,182,0,38688,394,0.8603,0,107.5102,2585.0888,2592,3.4619,3,2012.6609,1820,7461.44328048379,7363.87141987403,3.66087925987654
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[33282]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[33282]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,200,300,33282,50,"60, 120",21600,240,30631,30542,76,0,27945,219,0.9125,0,138.4612,2113.516,2057,4.0228,4,1773.1869,1630,7506.8583254508,7480.10142862366,4.53435354298596
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[11778]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[11778]_[50M]_[35,60]_w[3]",cdmx,MaxProp,400,300,11778,50,"35,60",21600,460,124778,124093,666,0,113711,420,0.913,0,294.4595,1776.0929,1746,4.1881,4,1428.3886,1280,7986.33530776038,8026.90207042195,5.36193684512112
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5327]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5327]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,5327,50,"5,25",21600,1472,395700,390478,5152,0,364411,1343,0.9124,0,289.7506,1792.4386,1716,3.4713,3,1322.0879,1150,7568.67783009532,7500.53648169814,5.01519546081271
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[22]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[22]_[50M]_[35,60]_w[3]",cdmx,MaxProp,400,300,22,50,"35,60",21600,460,124581,123850,693,0,114142,421,0.9152,0,293.1805,1711.9715,1617,4.2423,4,1452.0978,1285,7428.15773339366,7442.03395579844,5.14340146431307
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[44180]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[44180]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,44180,50,"60, 120",21600,241,76853,76683,146,0,70408,226,0.9378,0,338.3053,1617.3584,1538,4.5177,4,1477.8364,1305,7501.89144869456,7559.69156744771,5.43614984829285
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[54008]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[54008]_[50M]_[25,35]_w[3]",cdmx,MaxProp,600,300,54008,50,"25,35",21600,728,294031,291800,2170,0,274866,668,0.9176,0,435.8263,1491.1497,1452,4.2695,4,1231.59,1085,7395.41367481532,7322.47404440168,5.88722332583379
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[11778]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[11778]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,600,300,11778,50,"60, 120",21600,239,118996,118711,249,0,110676,222,0.9289,0,533.7342,1339.3964,1211,5.0541,5,1242.2953,1080,7835.45633218586,7853.7290097003,6.60779933866105
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[65221]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[65221]_[50M]_[35,60]_w[3]",cdmx,MaxProp,200,300,65221,50,"35,60",21600,458,41052,40873,173,0,37059,403,0.8799,0,100.4218,2622.531,2508,3.263,3,1948.0373,1750,7429.62631389994,7462.65298044309,3.54365805056921
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[22]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[22]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,200,300,22,50,"60, 120",21600,240,30476,30395,72,0,27005,216,0.9,0,139.7176,2136.3056,2038,3.7037,4,1851.8797,1655,7620.67173597336,7614.66813289983,4.44370472853749
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[52770]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[52770]_[50M]_[25,35]_w[3]",cdmx,MaxProp,100,300,52770,50,"25,35",21600,728,13101,13014,86,37,10523,536,0.7363,0,23.2799,4742.4515,4467,2.4254,2,3493.9282,3020,7670.74362337684,7695.82291892868,2.457218544536
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[68831]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[68831]_[50M]_[5,25]_w[3]",cdmx,MaxProp,100,300,68831,50,"5,25",21600,1471,15300,15154,146,77,11660,944,0.6417,0,15.053,5162.8697,4675,2.1653,2,4026.0216,3545,7385.1656498318,7309.72225197246,2.43743270333725
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78802]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78802]_[50M]_[35,60]_w[3]",cdmx,MaxProp,100,300,78802,50,"35,60",21600,459,11962,11914,44,36,9859,361,0.7865,0,32.0028,3970.6343,3723,2.687,3,2935.142,2607,7595.33206630964,7747.66664036539,2.78966419795962
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[71182]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[71182]_[50M]_[25,35]_w[3]",cdmx,MaxProp,200,300,71182,50,"25,35",21600,730,46992,46704,281,0,42133,613,0.8397,0,75.1892,2798.7993,2609,2.9217,3,2057.5222,1794,7426.3716912332,7335.22464010257,3.43136792964553
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[8439]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[8439]_[50M]_[5,25]_w[3]",cdmx,MaxProp,100,300,8439,50,"5,25",21600,1471,14127,13957,167,69,10601,955,0.6492,0,13.6147,5318.8503,4841,2.0513,2,4231.7338,3690,7554.40407971479,7339.83757195615,2.41489747145974
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[70]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[70]_[50M]_[25,35]_w[3]",cdmx,MaxProp,100,300,70,50,"25,35",21600,728,11968,11884,77,0,9498,497,0.6827,0,22.9115,4911.3179,4577,2.3944,2,3571.0511,3175,7672.7151532944,7462.51398938319,2.24574592535828
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[45907]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[45907]_[50M]_[25,35]_w[3]",cdmx,MaxProp,200,300,45907,50,"25,35",21600,730,46867,46585,269,0,41946,629,0.8616,0,73.062,3004.3132,2729,3.0064,3,2150.2192,1900,7380.14865046892,7322.81500652873,3.25840789148367
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15598]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15598]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,15598,50,"5,25",21600,1472,393882,388535,5274,0,362800,1350,0.9171,0,286.8037,1812.7844,1737,3.4674,3,1343.9324,1160,7559.17427092871,7482.53686279458,4.92138581316763
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[78802]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[78802]_[50M]_[25,35]_w[3]",cdmx,MaxProp,600,300,78802,50,"25,35",21600,728,296272,294079,2123,0,275885,673,0.9245,0,435.9673,1577.4264,1493,4.2585,4,1306.314,1155,7614.08142959224,7604.64448385869,5.60926918425687
